symbol,open_time,probability,side_no_veto,risk_veto,side_with_veto,realized_6h_return,net_return_no_veto,net_return_with_veto
BTCUSDT,2025-12-03 03:00:00+00:00,0.478786404146,0,0,0,0.00593281298463,0,0
BTCUSDT,2025-12-03 04:00:00+00:00,0.471423077793,0,0,0,-0.00452870599357,0,0
BTCUSDT,2025-12-03 05:00:00+00:00,0.470494923486,0,0,0,-0.00680499924607,0,0
BTCUSDT,2025-12-03 06:00:00+00:00,0.47473422301,0,0,0,-0.00529166729101,0,0
BTCUSDT,2025-12-03 07:00:00+00:00,0.479020749679,0,0,0,0.00140741950617,0,0
BTCUSDT,2025-12-03 08:00:00+00:00,0.476264579335,0,0,0,-0.0043993654979,0,0
BTCUSDT,2025-12-03 09:00:00+00:00,0.473415652164,0,0,0,-0.00864105287853,0,0
BTCUSDT,2025-12-03 10:00:00+00:00,0.480852922715,0,0,0,-0.00750123198557,0,0
BTCUSDT,2025-12-03 11:00:00+00:00,0.480301517771,0,0,0,-0.000531795477437,0,0
BTCUSDT,2025-12-03 12:00:00+00:00,0.480322758245,0,0,0,-0.00337356149124,0,0
BTCUSDT,2025-12-03 13:00:00+00:00,0.480756148338,0,0,0,-0.00113700203413,0,0
BTCUSDT,2025-12-03 14:00:00+00:00,0.497372861818,0,0,0,0.0067443329478,0,0
BTCUSDT,2025-12-03 15:00:00+00:00,0.503555525662,0,0,0,0.0143623752751,0,0
BTCUSDT,2025-12-03 16:00:00+00:00,0.503773831421,0,0,0,0.0166818368678,0,0
BTCUSDT,2025-12-03 17:00:00+00:00,0.499671861555,0,0,0,0.00509627005057,0,0
BTCUSDT,2025-12-03 18:00:00+00:00,0.510375471139,0,0,0,0.00465322866052,0,0
BTCUSDT,2025-12-03 19:00:00+00:00,0.503870271202,0,0,0,0.00182832591543,0,0
BTCUSDT,2025-12-03 20:00:00+00:00,0.496776269042,0,0,0,0.0103549746974,0,0
BTCUSDT,2025-12-03 21:00:00+00:00,0.491703396066,0,0,0,-0.00167513340448,0,0
BTCUSDT,2025-12-03 22:00:00+00:00,0.496238013629,0,0,0,-0.00448310377549,0,0
BTCUSDT,2025-12-03 23:00:00+00:00,0.49604301111,0,0,0,-0.00482393493735,0,0
BTCUSDT,2025-12-04 00:00:00+00:00,0.502745346525,0,0,0,0.000922896450545,0,0
BTCUSDT,2025-12-04 01:00:00+00:00,0.504446538098,0,0,0,0.00217393473711,0,0
BTCUSDT,2025-12-04 02:00:00+00:00,0.499487881545,0,0,0,-0.00726619605626,0,0
BTCUSDT,2025-12-04 03:00:00+00:00,0.507909692501,0,0,0,-0.000944378117282,0,0
BTCUSDT,2025-12-04 04:00:00+00:00,0.515036532534,0,0,0,-0.00107732835422,0,0
BTCUSDT,2025-12-04 05:00:00+00:00,0.522152372693,0,0,0,-0.000332762417421,0,0
BTCUSDT,2025-12-04 06:00:00+00:00,0.515528162166,0,0,0,-0.00161647846045,0,0
BTCUSDT,2025-12-04 07:00:00+00:00,0.508734028858,0,0,0,-0.009435888497,0,0
BTCUSDT,2025-12-04 08:00:00+00:00,0.510589239846,0,0,0,-0.0146537719078,0,0
BTCUSDT,2025-12-04 09:00:00+00:00,0.510401340436,0,0,0,-0.00517052646897,0,0
BTCUSDT,2025-12-04 10:00:00+00:00,0.51183308343,0,0,0,-0.00888140681964,0,0
BTCUSDT,2025-12-04 11:00:00+00:00,0.51584832667,0,0,0,-0.00561118324798,0,0
BTCUSDT,2025-12-04 12:00:00+00:00,0.513290946082,0,0,0,-0.00927689353865,0,0
BTCUSDT,2025-12-04 13:00:00+00:00,0.52299412704,0,0,0,-0.00584696461319,0,0
BTCUSDT,2025-12-04 14:00:00+00:00,0.524224599512,0,0,0,0.00633599513178,0,0
BTCUSDT,2025-12-04 15:00:00+00:00,0.505932782431,0,0,0,-0.00874741278213,0,0
BTCUSDT,2025-12-04 16:00:00+00:00,0.515919917377,0,0,0,-0.000897311009684,0,0
BTCUSDT,2025-12-04 17:00:00+00:00,0.519275132743,0,0,0,-0.0037727169058,0,0
BTCUSDT,2025-12-04 18:00:00+00:00,0.520080430941,0,0,0,0.00186220143558,0,0
BTCUSDT,2025-12-04 19:00:00+00:00,0.525049269876,0,0,0,0.00415969741487,0,0
BTCUSDT,2025-12-04 20:00:00+00:00,0.515051770023,0,0,0,0.000455792703532,0,0
BTCUSDT,2025-12-04 21:00:00+00:00,0.529382391259,0,0,0,-0.000167971976024,0,0
BTCUSDT,2025-12-04 22:00:00+00:00,0.525287403055,0,0,0,-0.00347205453066,0,0
BTCUSDT,2025-12-04 23:00:00+00:00,0.526903364368,0,0,0,-0.00157703148828,0,0
BTCUSDT,2025-12-05 00:00:00+00:00,0.519248194411,0,0,0,-0.000258074078312,0,0
BTCUSDT,2025-12-05 01:00:00+00:00,0.520377690808,0,0,0,-0.00107602988067,0,0
BTCUSDT,2025-12-05 02:00:00+00:00,0.526365311813,0,0,0,-0.00439220738794,0,0
BTCUSDT,2025-12-05 03:00:00+00:00,0.528883985096,0,0,0,-0.0110067259768,0,0
BTCUSDT,2025-12-05 04:00:00+00:00,0.527425695926,0,0,0,-0.00820716359148,0,0
BTCUSDT,2025-12-05 05:00:00+00:00,0.524543091513,0,0,0,-0.00632439873234,0,0
BTCUSDT,2025-12-05 06:00:00+00:00,0.520375010869,0,0,0,-0.0111932494148,0,0
BTCUSDT,2025-12-05 07:00:00+00:00,0.524949943302,0,0,0,-0.0194400199873,0,0
BTCUSDT,2025-12-05 08:00:00+00:00,0.526128835467,0,0,0,-0.0198059884462,0,0
BTCUSDT,2025-12-05 09:00:00+00:00,0.540352377554,0,0,0,-0.00734358141948,0,0
BTCUSDT,2025-12-05 10:00:00+00:00,0.531169076852,0,0,0,-0.0269736290693,0,0
BTCUSDT,2025-12-05 11:00:00+00:00,0.527924672106,0,0,0,-0.0220609573381,0,0
BTCUSDT,2025-12-05 12:00:00+00:00,0.530537332069,0,0,0,-0.0252772833683,0,0
BTCUSDT,2025-12-05 13:00:00+00:00,0.538773426475,0,0,0,-0.00923980220447,0,0
BTCUSDT,2025-12-05 14:00:00+00:00,0.533266019868,0,0,0,-0.0109197634627,0,0
BTCUSDT,2025-12-05 15:00:00+00:00,0.541535294952,0,0,0,-0.0141684635143,0,0
BTCUSDT,2025-12-05 16:00:00+00:00,0.556198603678,1,0,1,0.00474694038085,0.00374694038085,0.00374694038085
BTCUSDT,2025-12-05 17:00:00+00:00,0.537866406083,0,0,0,-6.81695076786e-05,0,0
BTCUSDT,2025-12-05 18:00:00+00:00,0.542097006073,0,0,0,0.00546696254972,0,0
BTCUSDT,2025-12-05 19:00:00+00:00,0.528851651054,0,0,0,-0.00329613342786,0,0
BTCUSDT,2025-12-05 20:00:00+00:00,0.539166311944,0,0,0,0.000998300705193,0,0
BTCUSDT,2025-12-05 21:00:00+00:00,0.537262824436,0,0,0,0.00572643289218,0,0
BTCUSDT,2025-12-05 22:00:00+00:00,0.535700471848,0,0,0,0.00478009854485,0,0
BTCUSDT,2025-12-05 23:00:00+00:00,0.533286976001,0,0,0,0.00307780003233,0,0
BTCUSDT,2025-12-06 00:00:00+00:00,0.533875488693,0,0,0,0.00297912432309,0,0
BTCUSDT,2025-12-06 01:00:00+00:00,0.536383424283,0,0,0,0.00294737167319,0,0
BTCUSDT,2025-12-06 02:00:00+00:00,0.536311169574,0,0,0,-0.00127261276036,0,0
BTCUSDT,2025-12-06 03:00:00+00:00,0.529779143987,0,0,0,-0.00127363252864,0,0
BTCUSDT,2025-12-06 04:00:00+00:00,0.530692718033,0,0,0,-0.00170657695194,0,0
BTCUSDT,2025-12-06 05:00:00+00:00,0.530634501133,0,0,0,0.000293510472297,0,0
BTCUSDT,2025-12-06 06:00:00+00:00,0.532208859036,0,0,0,-0.00119814491577,0,0
BTCUSDT,2025-12-06 07:00:00+00:00,0.533418451969,0,0,0,0.000854938099022,0,0
BTCUSDT,2025-12-06 08:00:00+00:00,0.535893143305,0,0,0,0.00815012667296,0,0
BTCUSDT,2025-12-06 09:00:00+00:00,0.524895850239,0,0,0,0.00206142131232,0,0
BTCUSDT,2025-12-06 10:00:00+00:00,0.528114915033,0,0,0,0.00225459745715,0,0
BTCUSDT,2025-12-06 11:00:00+00:00,0.526745329488,0,0,0,0.000910061755227,0,0
BTCUSDT,2025-12-06 12:00:00+00:00,0.52715056719,0,0,0,0.000731403545767,0,0
BTCUSDT,2025-12-06 13:00:00+00:00,0.519923019532,0,0,0,-0.00298961579941,0,0
BTCUSDT,2025-12-06 14:00:00+00:00,0.513428126514,0,0,0,-0.00506506544765,0,0
BTCUSDT,2025-12-06 15:00:00+00:00,0.520352737714,0,0,0,-0.00377110782601,0,0
BTCUSDT,2025-12-06 16:00:00+00:00,0.501398685005,0,0,0,-0.00470260111161,0,0
BTCUSDT,2025-12-06 17:00:00+00:00,0.507927705752,0,0,0,-0.00530648619456,0,0
BTCUSDT,2025-12-06 18:00:00+00:00,0.502717490062,0,0,0,-0.00283691392579,0,0
BTCUSDT,2025-12-06 19:00:00+00:00,0.522198287963,0,0,0,-0.00118158093829,0,0
BTCUSDT,2025-12-06 20:00:00+00:00,0.507911401931,0,0,0,0.000816090608838,0,0
BTCUSDT,2025-12-06 21:00:00+00:00,0.51095916232,0,0,0,0.00337831641771,0,0
BTCUSDT,2025-12-06 22:00:00+00:00,0.515211840084,0,0,0,0.00280010492133,0,0
BTCUSDT,2025-12-06 23:00:00+00:00,0.518801051044,0,0,0,0.00311777238962,0,0
BTCUSDT,2025-12-07 00:00:00+00:00,0.513539628779,0,0,0,0.00355287513848,0,0
BTCUSDT,2025-12-07 01:00:00+00:00,0.515763781806,0,0,0,0.000892721164614,0,0
BTCUSDT,2025-12-07 02:00:00+00:00,0.505844358192,0,0,0,-0.00340708906612,0,0
BTCUSDT,2025-12-07 03:00:00+00:00,0.511269661207,0,0,0,-0.00688947472074,0,0
BTCUSDT,2025-12-07 04:00:00+00:00,0.517387553184,0,0,0,-0.00330336585472,0,0
BTCUSDT,2025-12-07 05:00:00+00:00,0.515208187872,0,0,0,-0.00408680063824,0,0
BTCUSDT,2025-12-07 06:00:00+00:00,0.510739892373,0,0,0,-0.00260940838361,0,0
BTCUSDT,2025-12-07 07:00:00+00:00,0.520782124518,0,0,0,-0.00364713606174,0,0
BTCUSDT,2025-12-07 08:00:00+00:00,0.514469221077,0,0,0,-0.0122718495474,0,0
BTCUSDT,2025-12-07 09:00:00+00:00,0.527665264752,0,0,0,0.00505351990585,0,0
BTCUSDT,2025-12-07 10:00:00+00:00,0.518652541935,0,0,0,0.00731957286505,0,0
BTCUSDT,2025-12-07 11:00:00+00:00,0.525700207408,0,0,0,0.02014589478,0,0
BTCUSDT,2025-12-07 12:00:00+00:00,0.513362808223,0,0,0,0.0210993127758,0,0
BTCUSDT,2025-12-07 13:00:00+00:00,0.529782931469,0,0,0,0.0266331318595,0,0
BTCUSDT,2025-12-07 14:00:00+00:00,0.551466542254,1,0,1,0.0364825511703,0.0354825511703,0.0354825511703
BTCUSDT,2025-12-07 15:00:00+00:00,0.507862022528,0,0,0,0.00755740748764,0,0
BTCUSDT,2025-12-07 16:00:00+00:00,0.509115573995,0,0,0,-0.00329668324853,0,0
BTCUSDT,2025-12-07 17:00:00+00:00,0.493964637748,0,0,0,-0.00604606049997,0,0
BTCUSDT,2025-12-07 18:00:00+00:00,0.494769392888,0,0,0,-0.0111322014041,0,0
BTCUSDT,2025-12-07 19:00:00+00:00,0.494551289312,0,0,0,-0.00563103168568,0,0
BTCUSDT,2025-12-07 20:00:00+00:00,0.495016112461,0,0,0,-0.00081868751028,0,0
BTCUSDT,2025-12-07 21:00:00+00:00,0.511336446511,0,0,0,0.00927582573324,0,0
BTCUSDT,2025-12-07 22:00:00+00:00,0.514488857818,0,0,0,0.0189102250376,0,0
BTCUSDT,2025-12-07 23:00:00+00:00,0.50430985762,0,0,0,0.0103846095555,0,0
BTCUSDT,2025-12-08 00:00:00+00:00,0.508900494084,0,0,0,0.0123727817397,0,0
BTCUSDT,2025-12-08 01:00:00+00:00,0.502519974443,0,0,0,0.00720223252048,0,0
BTCUSDT,2025-12-08 02:00:00+00:00,0.501507948403,0,0,0,0.00514118333903,0,0
BTCUSDT,2025-12-08 03:00:00+00:00,0.505582456712,0,0,0,0.00926480556514,0,0
BTCUSDT,2025-12-08 04:00:00+00:00,0.500775920094,0,0,0,0.00922398654943,0,0
BTCUSDT,2025-12-08 05:00:00+00:00,0.501525037061,0,0,0,0.00694439958469,0,0
BTCUSDT,2025-12-08 06:00:00+00:00,0.501352344342,0,0,0,0.00332828438212,0,0
BTCUSDT,2025-12-08 07:00:00+00:00,0.498988186492,0,0,0,-0.00106634095433,0,0
BTCUSDT,2025-12-08 08:00:00+00:00,0.496641908095,0,0,0,-0.0106860320644,0,0
BTCUSDT,2025-12-08 09:00:00+00:00,0.494649775367,0,0,0,-0.021223013051,0,0
BTCUSDT,2025-12-08 10:00:00+00:00,0.493997616315,0,0,0,-0.0233891292409,0,0
BTCUSDT,2025-12-08 11:00:00+00:00,0.495952020134,0,0,0,-0.0185967358967,0,0
BTCUSDT,2025-12-08 12:00:00+00:00,0.499643456874,0,0,0,-0.0201296821932,0,0
BTCUSDT,2025-12-08 13:00:00+00:00,0.499437629257,0,0,0,-0.014686476621,0,0
BTCUSDT,2025-12-08 14:00:00+00:00,0.500598115171,0,0,0,-0.000579400294279,0,0
BTCUSDT,2025-12-08 15:00:00+00:00,0.518934105803,0,0,0,0.0150580187918,0,0
BTCUSDT,2025-12-08 16:00:00+00:00,0.516386097318,0,0,0,0.00950649533088,0,0
BTCUSDT,2025-12-08 17:00:00+00:00,0.520208381979,0,0,0,0.00416982520548,0,0
BTCUSDT,2025-12-08 18:00:00+00:00,0.528702199558,0,0,0,0.00528293065699,0,0
BTCUSDT,2025-12-08 19:00:00+00:00,0.524375133857,0,0,0,-0.000762057101467,0,0
BTCUSDT,2025-12-08 20:00:00+00:00,0.516018081534,0,0,0,-0.00805859740846,0,0
BTCUSDT,2025-12-08 21:00:00+00:00,0.500643669346,0,0,0,-0.00997634478335,0,0
BTCUSDT,2025-12-08 22:00:00+00:00,0.504188053815,0,0,0,-0.0100879782055,0,0
BTCUSDT,2025-12-08 23:00:00+00:00,0.512025425327,0,0,0,-0.00810939871135,0,0
BTCUSDT,2025-12-09 00:00:00+00:00,0.513950480313,0,0,0,-0.00254312296474,0,0
BTCUSDT,2025-12-09 01:00:00+00:00,0.523780985587,0,0,0,0.00489696388239,0,0
BTCUSDT,2025-12-09 02:00:00+00:00,0.527539626291,0,0,0,0.00477993342822,0,0
BTCUSDT,2025-12-09 03:00:00+00:00,0.521034648986,0,0,0,-0.00302438990936,0,0
BTCUSDT,2025-12-09 04:00:00+00:00,0.530728685883,0,0,0,0.00423632633147,0,0
BTCUSDT,2025-12-09 05:00:00+00:00,0.528933390122,0,0,0,0.00539714692042,0,0
BTCUSDT,2025-12-09 06:00:00+00:00,0.525084210028,0,0,0,0.00458217233741,0,0
BTCUSDT,2025-12-09 07:00:00+00:00,0.521612490888,0,0,0,-0.000726766029296,0,0
BTCUSDT,2025-12-09 08:00:00+00:00,0.525832031419,0,0,0,-0.0015594695704,0,0
BTCUSDT,2025-12-09 09:00:00+00:00,0.532480481119,0,0,0,0.0285795468603,0,0
BTCUSDT,2025-12-09 10:00:00+00:00,0.529597403033,0,0,0,0.0430722786493,0,0
BTCUSDT,2025-12-09 11:00:00+00:00,0.527552086414,0,0,0,0.0390934070037,0,0
BTCUSDT,2025-12-09 12:00:00+00:00,0.523366554747,0,0,0,0.0368787811879,0,0
BTCUSDT,2025-12-09 13:00:00+00:00,0.524353428029,0,0,0,0.0372637578053,0,0
BTCUSDT,2025-12-09 14:00:00+00:00,0.519380344116,0,0,0,0.0305361176632,0,0
BTCUSDT,2025-12-09 15:00:00+00:00,0.482549851902,0,0,0,-0.000728204219917,0,0
BTCUSDT,2025-12-09 16:00:00+00:00,0.47718796067,0,0,0,-0.0138426618052,0,0
BTCUSDT,2025-12-09 17:00:00+00:00,0.489004334347,0,0,0,-0.0131943837384,0,0
BTCUSDT,2025-12-09 18:00:00+00:00,0.487976727054,0,0,0,-0.0190551624097,0,0
BTCUSDT,2025-12-09 19:00:00+00:00,0.490195955258,0,0,0,-0.0158257661473,0,0
BTCUSDT,2025-12-09 20:00:00+00:00,0.499837953087,0,0,0,-0.00666990561098,0,0
BTCUSDT,2025-12-09 21:00:00+00:00,0.507900012364,0,0,0,-0.00247603626943,0,0
BTCUSDT,2025-12-09 22:00:00+00:00,0.502814620482,0,0,0,-0.00356767581069,0,0
BTCUSDT,2025-12-09 23:00:00+00:00,0.50391828796,0,0,0,-0.00132198517892,0,0
BTCUSDT,2025-12-10 00:00:00+00:00,0.507194561144,0,0,0,0.00617806355984,0,0
BTCUSDT,2025-12-10 01:00:00+00:00,0.501798701997,0,0,0,0.00505381711324,0,0
BTCUSDT,2025-12-10 02:00:00+00:00,0.500217177956,0,0,0,0.00118189303544,0,0
BTCUSDT,2025-12-10 03:00:00+00:00,0.502964029253,0,0,0,0.00551224523761,0,0
BTCUSDT,2025-12-10 04:00:00+00:00,0.498559603961,0,0,0,-0.00302487385014,0,0
BTCUSDT,2025-12-10 05:00:00+00:00,0.49867620014,0,0,0,-0.00470881068254,0,0
BTCUSDT,2025-12-10 06:00:00+00:00,0.498467240598,0,0,0,-0.00768910463862,0,0
BTCUSDT,2025-12-10 07:00:00+00:00,0.500111158825,0,0,0,-0.00742863098387,0,0
BTCUSDT,2025-12-10 08:00:00+00:00,0.502204133603,0,0,0,-0.00835548836456,0,0
BTCUSDT,2025-12-10 09:00:00+00:00,0.496373313951,0,0,0,-0.00921566840124,0,0
BTCUSDT,2025-12-10 10:00:00+00:00,0.504817734551,0,0,0,-0.00106803033531,0,0
BTCUSDT,2025-12-10 11:00:00+00:00,0.504954114188,0,0,0,0.00299368924055,0,0
BTCUSDT,2025-12-10 12:00:00+00:00,0.506870766732,0,0,0,0.00561230136099,0,0
BTCUSDT,2025-12-10 13:00:00+00:00,0.504713208246,0,0,0,0.00938186190016,0,0
BTCUSDT,2025-12-10 14:00:00+00:00,0.507059851651,0,0,0,0.00678037234388,0,0
BTCUSDT,2025-12-10 15:00:00+00:00,0.519455659258,0,0,0,0.00317921213021,0,0
BTCUSDT,2025-12-10 16:00:00+00:00,0.538276533021,0,0,0,0.00364343089399,0,0
BTCUSDT,2025-12-10 17:00:00+00:00,0.530427953857,0,0,0,-0.00412202965424,0,0
BTCUSDT,2025-12-10 18:00:00+00:00,0.528717172197,0,0,0,-0.0120785726115,0,0
BTCUSDT,2025-12-10 19:00:00+00:00,0.516803881861,0,0,0,-0.0245588126294,0,0
BTCUSDT,2025-12-10 20:00:00+00:00,0.521900757003,0,0,0,-0.0257413722668,0,0
BTCUSDT,2025-12-10 21:00:00+00:00,0.517332248724,0,0,0,-0.0268131990448,0,0
BTCUSDT,2025-12-10 22:00:00+00:00,0.516938583545,0,0,0,-0.0224126185791,0,0
BTCUSDT,2025-12-10 23:00:00+00:00,0.525681128862,0,0,0,-0.0184605028486,0,0
BTCUSDT,2025-12-11 00:00:00+00:00,0.529204028523,0,0,0,-0.0118707239837,0,0
BTCUSDT,2025-12-11 01:00:00+00:00,0.540453159087,0,0,0,-0.00443331847436,0,0
BTCUSDT,2025-12-11 02:00:00+00:00,0.548291664794,0,0,0,0.00121799853454,0,0
BTCUSDT,2025-12-11 03:00:00+00:00,0.546945431463,0,0,0,0.00394058701151,0,0
BTCUSDT,2025-12-11 04:00:00+00:00,0.535575096303,0,0,0,-0.00128709023066,0,0
BTCUSDT,2025-12-11 05:00:00+00:00,0.538721845808,0,0,0,-0.000823435572062,0,0
BTCUSDT,2025-12-11 06:00:00+00:00,0.539298480098,0,0,0,-0.00297935745147,0,0
BTCUSDT,2025-12-11 07:00:00+00:00,0.539577851383,0,0,0,-0.00187454132061,0,0
BTCUSDT,2025-12-11 08:00:00+00:00,0.538414425763,0,0,0,-0.00707965995189,0,0
BTCUSDT,2025-12-11 09:00:00+00:00,0.540649857936,0,0,0,-0.00400823678918,0,0
BTCUSDT,2025-12-11 10:00:00+00:00,0.534666614701,0,0,0,-0.00645525942993,0,0
BTCUSDT,2025-12-11 11:00:00+00:00,0.534781238275,0,0,0,-0.00287137912521,0,0
BTCUSDT,2025-12-11 12:00:00+00:00,0.536629448412,0,0,0,0.00753274019072,0,0
BTCUSDT,2025-12-11 13:00:00+00:00,0.53533569991,0,0,0,0.00817148895276,0,0
BTCUSDT,2025-12-11 14:00:00+00:00,0.542377900427,0,0,0,0.0251018367922,0,0
BTCUSDT,2025-12-11 15:00:00+00:00,0.535459905817,0,0,0,0.0332235073884,0,0
BTCUSDT,2025-12-11 16:00:00+00:00,0.540934831778,0,0,0,0.0291394496658,0,0
BTCUSDT,2025-12-11 17:00:00+00:00,0.537842827272,0,0,0,0.0281180171016,0,0
BTCUSDT,2025-12-11 18:00:00+00:00,0.525585436948,0,0,0,0.00951797200986,0,0
BTCUSDT,2025-12-11 19:00:00+00:00,0.532174277686,0,0,0,0.014643249474,0,0
BTCUSDT,2025-12-11 20:00:00+00:00,0.51158031827,0,0,0,0.00866950733384,0,0
BTCUSDT,2025-12-11 21:00:00+00:00,0.496914783189,0,0,0,-0.00619211683511,0,0
BTCUSDT,2025-12-11 22:00:00+00:00,0.512902989079,0,0,0,0.000483909390159,0,0
BTCUSDT,2025-12-11 23:00:00+00:00,0.506267988723,0,0,0,-0.000745405691588,0,0
BTCUSDT,2025-12-12 00:00:00+00:00,0.514814254911,0,0,0,0.0102590389312,0,0
BTCUSDT,2025-12-12 01:00:00+00:00,0.499216285135,0,0,0,0.00277031572095,0,0
BTCUSDT,2025-12-12 02:00:00+00:00,0.491936050848,0,0,0,-0.00266122929136,0,0
BTCUSDT,2025-12-12 03:00:00+00:00,0.49702183991,0,0,0,0.00256990964789,0,0
BTCUSDT,2025-12-12 04:00:00+00:00,0.497999261613,0,0,0,0.00103499378603,0,0
BTCUSDT,2025-12-12 05:00:00+00:00,0.496979306937,0,0,0,-0.000283738055796,0,0
BTCUSDT,2025-12-12 06:00:00+00:00,0.495288054217,0,0,0,-0.00100904366873,0,0
BTCUSDT,2025-12-12 07:00:00+00:00,0.497036473181,0,0,0,-0.00132593507365,0,0
BTCUSDT,2025-12-12 08:00:00+00:00,0.497487461579,0,0,0,0.00110036138333,0,0
BTCUSDT,2025-12-12 09:00:00+00:00,0.494952609028,0,0,0,-0.0279442753049,0,0
BTCUSDT,2025-12-12 10:00:00+00:00,0.496820843975,0,0,0,-0.0264430603536,0,0
BTCUSDT,2025-12-12 11:00:00+00:00,0.49707204377,0,0,0,-0.0252666709876,0,0
BTCUSDT,2025-12-12 12:00:00+00:00,0.495009446969,0,0,0,-0.0221595998874,0,0
BTCUSDT,2025-12-12 13:00:00+00:00,0.497073428842,0,0,0,-0.0228007192415,0,0
BTCUSDT,2025-12-12 14:00:00+00:00,0.488960190805,0,0,0,-0.0241218467396,0,0
BTCUSDT,2025-12-12 15:00:00+00:00,0.525456428803,0,0,0,0.00287762936712,0,0
BTCUSDT,2025-12-12 16:00:00+00:00,0.515639443617,0,0,0,0.00321367150809,0,0
BTCUSDT,2025-12-12 17:00:00+00:00,0.51567757003,0,0,0,0.00205732285604,0,0
BTCUSDT,2025-12-12 18:00:00+00:00,0.516795623348,0,0,0,-0.000542092683575,0,0
BTCUSDT,2025-12-12 19:00:00+00:00,0.519345167133,0,0,0,0.000351337310204,0,0
BTCUSDT,2025-12-12 20:00:00+00:00,0.524446670894,0,0,0,0.00020717386909,0,0
BTCUSDT,2025-12-12 21:00:00+00:00,0.529685641553,0,0,0,0.0016808224588,0,0
BTCUSDT,2025-12-12 22:00:00+00:00,0.525383679567,0,0,0,0.000397294896648,0,0
BTCUSDT,2025-12-12 23:00:00+00:00,0.52754892876,0,0,0,0.000825205536997,0,0
BTCUSDT,2025-12-13 00:00:00+00:00,0.52170836822,0,0,0,0.000314869931815,0,0
BTCUSDT,2025-12-13 01:00:00+00:00,0.526919976849,0,0,0,0.00110894491638,0,0
BTCUSDT,2025-12-13 02:00:00+00:00,0.529598292759,0,0,0,0.00249820547457,0,0
BTCUSDT,2025-12-13 03:00:00+00:00,0.526318604892,0,0,0,0.000852615414109,0,0
BTCUSDT,2025-12-13 04:00:00+00:00,0.527320596093,0,0,0,0.0024711245686,0,0
BTCUSDT,2025-12-13 05:00:00+00:00,0.528007971959,0,0,0,-0.000138915162241,0,0
BTCUSDT,2025-12-13 06:00:00+00:00,0.528334147097,0,0,0,-0.000115106066366,0,0
BTCUSDT,2025-12-13 07:00:00+00:00,0.527929842646,0,0,0,-0.000931030974548,0,0
BTCUSDT,2025-12-13 08:00:00+00:00,0.525795661989,0,0,0,-0.00418414297257,0,0
BTCUSDT,2025-12-13 09:00:00+00:00,0.52802151885,0,0,0,-0.00365406557235,0,0
BTCUSDT,2025-12-13 10:00:00+00:00,0.525701884906,0,0,0,-0.00560570971089,0,0
BTCUSDT,2025-12-13 11:00:00+00:00,0.528743090413,0,0,0,-0.00307482445548,0,0
BTCUSDT,2025-12-13 12:00:00+00:00,0.527723723595,0,0,0,-0.00244805655901,0,0
BTCUSDT,2025-12-13 13:00:00+00:00,0.528037289085,0,0,0,-0.000750283641789,0,0
BTCUSDT,2025-12-13 14:00:00+00:00,0.530784900656,0,0,0,9.55820234747e-05,0,0
BTCUSDT,2025-12-13 15:00:00+00:00,0.510747328364,0,0,0,0.000930269626125,0,0
BTCUSDT,2025-12-13 16:00:00+00:00,0.5148209587,0,0,0,0.000586320288503,0,0
BTCUSDT,2025-12-13 17:00:00+00:00,0.516390024665,0,0,0,0.00208100575874,0,0
BTCUSDT,2025-12-13 18:00:00+00:00,0.52232059939,0,0,0,0.00244241310104,0,0
BTCUSDT,2025-12-13 19:00:00+00:00,0.513718495522,0,0,0,0.00127669493367,0,0
BTCUSDT,2025-12-13 20:00:00+00:00,0.520003487797,0,0,0,0.0022406902738,0,0
BTCUSDT,2025-12-13 21:00:00+00:00,0.512269491965,0,0,0,0.000920533485806,0,0
BTCUSDT,2025-12-13 22:00:00+00:00,0.521534613044,0,0,0,0.000681161880229,0,0
BTCUSDT,2025-12-13 23:00:00+00:00,0.512083891784,0,0,0,-0.00045378984333,0,0
BTCUSDT,2025-12-14 00:00:00+00:00,0.50978283077,0,0,0,-0.00215563427053,0,0
BTCUSDT,2025-12-14 01:00:00+00:00,0.511819115341,0,0,0,-0.0005281677077,0,0
BTCUSDT,2025-12-14 02:00:00+00:00,0.510755390418,0,0,0,-0.00201450501201,0,0
BTCUSDT,2025-12-14 03:00:00+00:00,0.517291772058,0,0,0,-0.00264704963429,0,0
BTCUSDT,2025-12-14 04:00:00+00:00,0.521037401778,0,0,0,-0.00385592257335,0,0
BTCUSDT,2025-12-14 05:00:00+00:00,0.51948279266,0,0,0,-0.00930231423698,0,0
BTCUSDT,2025-12-14 06:00:00+00:00,0.523893790657,0,0,0,-0.00791622321573,0,0
BTCUSDT,2025-12-14 07:00:00+00:00,0.515221679826,0,0,0,-0.00837824780377,0,0
BTCUSDT,2025-12-14 08:00:00+00:00,0.529960905471,0,0,0,-0.0109894451431,0,0
BTCUSDT,2025-12-14 09:00:00+00:00,0.531312033937,0,0,0,-0.0110769755097,0,0
BTCUSDT,2025-12-14 10:00:00+00:00,0.547746300844,0,0,0,-0.0113151724765,0,0
BTCUSDT,2025-12-14 11:00:00+00:00,0.557867021722,1,0,1,-0.00614738137869,-0.00714738137869,-0.00714738137869
BTCUSDT,2025-12-14 12:00:00+00:00,0.542443049882,0,0,0,-0.00485700532194,0,0
